smiles,pIC50
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3ccc(-c4cnn(C5CCOCC5)c4)cc3[nH]2)n1,8.131100837380316
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccc(-c4ccncc4)c3[nH]2)n1,8.638219340035953
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccc(-c4ccsc4)c3[nH]2)n1,7.813255948381875
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccc(-c4cn[nH]c4)c3[nH]2)n1,8.409663466224764
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccc(Cl)c3[nH]2)n1,8.047817330112624
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3[nH]2)n1,8.3834065529597
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3cc2F)n1,6.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3cn2)n1,8.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3n2C)n1,7.129340395413141
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3o2)n1,7.819153599567989
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccnc3[nH]2)n1,7.901944230102193
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3sc(N4CCC(C(C)(C)C)CC4)nc3cn2)n1,6.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc(-c3ccc(Cl)cc3)[nH]2)n1,8.26761
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc(-c3ccc(F)c(Cl)c3)[nH]2)n1,8.27572
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc(-c3ccc(F)cc3)[nH]2)n1,8.22915
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc(-c3ccc(S(C)(=O)=O)cc3)[nH]2)n1,8.35655
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc(-c3ccccc3)[nH]2)n1,8.23657
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc(-c3cccs3)[nH]2)n1,8.10237
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)N2CCCC2)C3)n1,7.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)NC2CCCC2)CC3)n1,7.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)OC(C)(C)C)CC3)n1,6.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)OC2CCCC2)CC3)n1,7.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)OCCF)CC3)n1,7.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)OCc2ccccc2)C3)n1,7.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)OCc2ccccc2)CC3)n1,7.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)c2nccs2)CC3)n1,7.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(S(=O)(=O)CCC(F)(F)F)C3)n1,6.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CNC3)n1,6.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3c(c2)CNCC3)n1,6.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3cc(-c4ccc(C(C)(C)C)cc4)cnc3c2)n1,6.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3cc(Br)cnc3c2)n1,6.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3cc(N4CCOCC4)cnc3c2)n1,7.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3ccc(Cl)nc3c2)n1,6.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3ccc(N(C)C)nc3c2)n1,6.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3ccc(N4CC5(COC5)C4)nc3c2)n1,6.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3ccc(N4CC5CCC(C4)O5)nc3c2)n1,6.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3ccc(N4CCCCC4)nc3c2)n1,7.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3ccc(N4CCN(C(C)(C)C)CC4)nc3c2)n1,6.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3ccc(N4CCOCC4)nc3c2)n1,6.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3ccc(NC4CCCCC4)nc3c2)n1,6.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3ccccc3c2)n1,6.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3cccnc3c2)n1,6.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3nc(-c4ccc(C(C)(C)C)cc4)sc3c2)n1,6.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3nc(N4CCC(C)(C)CC4)sc3c2)n1,6.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc3nccnc3c2)n1,6.25964
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc[nH]2)n1,7.93554
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccc[nH]c2=O)n1,13.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(-c3ncc[nH]3)c2)n1,7.769700359540575
CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(-n3cnc(C4CC4)c3)c2)n1,8.384775000000001
CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(C(N)=O)c2)n1,7.237714002145688
CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(OCc3ccccc3)c2)n1,6.52288
CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(OCc3cccnc3)c2)n1,6.52288
CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(Oc3cc(C#N)cc(C(F)(F)F)n3)c2)n1,6.52288
CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(Oc3cc(C(=O)O)cc(C(F)(F)F)n3)c2)n1,6.18709
CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(Oc3cc(CN)cc(C(F)(F)F)n3)c2)n1,6.52288
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccccc2)n1,7.308936370382834
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccccc2F)n1,7.438172926459397
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccn(C)n2)n1,8.538400667367014
CC(C)n1cnnc1-c1cccc(NC(=O)c2cn(-c3cccnc3)nc2C(F)F)n1,7.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2cn(-c3cncc(Br)c3)nc2C(F)F)n1,7.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2cn(-c3cncc(C#N)c3)nc2C(F)F)n1,7.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2cn(-c3cncc(C4CC4)c3)nc2C(F)F)n1,7.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2cn(-c3cncc(N(C)C)c3)nc2C(F)F)n1,7.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2cn(-c3cncc(O)c3)nc2C(F)F)n1,7.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2cn(CC3CC3)nc2C(F)F)n1,7.0
CC(C)n1cnnc1-c1cccc(NC(=O)c2cnn(C)c2)n1,7.448167794918158
CC(C)n1cnnc1-c1cccc(NC(=O)c2nc3ccccc3s2)n1,7.297233161053401
CC(C)n1cnnc1-c1cccc(Nc2cccc3[nH]c(C(=O)Nc4ccccn4)cc(=O)c23)n1,6.52288
CC(C)n1cnnc1-c1cccc(Nc2cccc3[nH]c(C(=O)O)cc(=O)c23)n1,6.52288
CC(C)n1cnnc1-c1cccc(Nc2cccc3[nH]c(CO)cc(=O)c23)n1,6.52288
CC(C)n1cnnc1-c1cccc(Nc2cccc3[nH]ccc(=O)c23)n1,6.52288
CC(C)n1cnnc1-c1cccc(Nc2cccc3c2C(=O)N(C)C3)n1,6.52288
CC(C)n1cnnc1-c1cccc(Nc2cccc3c2C(=O)N(C)C3=O)n1,6.0
CC(C)n1cnnc1-c1cccc(Nc2cccc3c2C(=O)N(Cc2ccccc2)C3)n1,6.0
CC(C)n1cnnc1-c1cccc(Nc2cccc3c2C(=O)NC3)n1,6.52288
CC(C)n1cnnc1-c1cccc(Nc2cccc3c2C(=O)NC3=O)n1,6.52288
CC(C)n1cnnc1-c1cccc(Nc2cccc3c2c(=O)ccn3C)n1,6.52288
CC(C)n1cnnc1-c1cccc(Nc2cccc3cc[nH]c(=O)c23)n1,6.52288
CC(C)n1cnnc1-c1cccc(Nc2cccc3ccn(C)c(=O)c23)n1,6.52288
CC(C)n1cnnc1-c1nc(C(=O)Nc2ccccn2)cs1,7.398626669557346
CC(C)n1nnnc1-c1cccc(N2Cc3ccc(-c4ccc(C5CC5)nc4)cc3C2=O)n1,7.25964
CC(C)n1nnnc1-c1cccc(N2Cc3ccc(-c4cccnc4)cc3C2=O)n1,8.25964
CC(C)n1nnnc1-c1cccc(N2Cc3ccc(-c4cncc(C5CC5)c4)cc3C2=O)n1,7.25964
CC(C)n1nnnc1-c1cccc(N2Cc3ccc(-n4cnc(C5CC5)c4)cc3C2=O)n1,7.25964
CC(C)n1nnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(C(F)(F)F)cn2)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(C(F)F)cn2)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(F)cn2)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCCC3)cn2)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCCCC3)cn2)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCN(C)CC3)cn2)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCOCC3)cn2)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-c3cnn(C4CC4)c3)ccn2)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C(F)(F)F)cc2F)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C(F)(F)F)cn2)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C(F)F)cc2F)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C(F)F)cn2)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(F)cn2)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCC3)cn2)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCCC3)cn2)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN(C)CC3)cn2)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCOCC3)cn2)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)C2CCCC2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)C)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)C2CCCC2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)CC(F)(F)F)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)CCC(F)(F)F)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2CCCC2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2CCN(C)CC2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2CCOCC2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2CCS(=O)(=O)CC2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2CCSCC2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2C[C@@H](C)O[C@@H](C)C2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)NC2CCCC2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)OC2CCCC2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)OCc2ccccc2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(C)(C)C)S3(=O)=O)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)C2CC2)C3)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)C2CCCC2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)CC2CC(F)(F)C2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)CC2CC2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)CCC(F)(F)F)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)N(C)C)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(c2ccccc2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCNC3)n1,6.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CN(C(C)(C)C)S3(=O)=O)n1,6.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)C2CCCC2)C3)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N(C)C)C3)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N(C)C2CCCC2)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N(C)CCC(F)(F)F)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N2CCCC2)C3)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N2CCS(=O)(=O)CC2)C3)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)OC(C)(C)C)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(S(=O)(=O)C2CC2)C3)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(S(=O)(=O)CC(F)(F)F)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(S(=O)(=O)CC2CC(F)(F)C2)C3)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(S(=O)(=O)CCC(F)(F)F)C3)n1,8.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(S(=O)(=O)N(C)C)C3)n1,7.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CN(C(=O)OCc2ccccc2)C3)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3cc(Br)ccc3cn2)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3ccccc3cc2F)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(C4CC4)nc3cc2F)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(C4CC4)nc3cn2)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(C4CCC4)nc3cn2)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N(C)C4CC4)nc3cc2F)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N(C)C4CCCCC4)nc3cc2F)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N(C)CC4CC4)nc3cc2F)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCC(C(C)(C)C)CC4)nc3cc2F)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCC(C(C)(C)C)CC4)nc3cn2)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCC4)nc3cc2F)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCCC4)nc3cc2F)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCCCC4)nc3cc2F)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCCCC4)nc3cn2)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCN(C(C)(C)C)CC4)nc3cc2F)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCN(C5CC5)CC4)nc3cc2F)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCOCC4)nc3cn2)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(NC4CC4)nc3cc2F)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(NC4CCCCC4)nc3cc2F)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)N(C)C)C3)n1,6.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)N2CCCC2)C3)n1,6.25964
CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)OCc2ccccc2)C3)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(S(=O)(=O)CCC(F)(F)F)C3)n1,6.0
CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CNC3)n1,6.0
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(C(F)(F)F)cn2)cs1,7.25964
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(C(F)F)cn2)cs1,8.25964
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(F)cn2)cs1,7.25964
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCCC3)cn2)cs1,8.25964
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCCCC3)cn2)cs1,7.25964
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCN(C)CC3)cn2)cs1,8.25964
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCOCC3)cn2)cs1,8.25964
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C(F)(F)F)cn2)cs1,8.25964
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C(F)F)cn2)cs1,8.25964
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(F)cn2)cs1,8.25964
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCC3)cn2)cs1,8.25964
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCCC3)cn2)cs1,7.25964
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN(C)CC3)cn2)cs1,8.25964
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCOCC3)cn2)cs1,8.25964
CC(C1CC1)n1cnnc1-c1cccc(-c2ncc(-c3ccccc3)o2)n1,7.30103
CC(CC#N)n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)cc3)C2=O)n1,7.0
CC(CC#N)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,8.700015699992411
CC(CCO)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,8.400002607471967
CC(CF)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,8.899994756630713
CC(CO)n1cnnc1-c1cccc(-c2ncc(-c3ccccc3)o2)n1,7.30103
CC(CO)n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)cc3)C2=O)n1,7.0
CC(CO)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,10.750019067201904
CC(CO)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccn3n2)n1,10.471083299722345
CC(CO)n1cnnc1-c1cccc(NC(=O)Nc2ccc3ccccc3n2)n1,10.324221658325914
CC(CO)n1cnnc1-c1cccc(NC(=O)Nc2cnc3ccccc3n2)n1,9.943476275920899
CC(CO)n1cnnc1-c1cccc(NC(=O)Nc2ncc3ccccc3n2)n1,10.09151498112135
CC(CO)n1cnnc1-c1cccc(NC(=O)Nc2nccc3ccccc23)n1,10.421360790031928
CC(CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCCC(=O)N3C)n1,6.69897
CC(CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)OCC(=O)N3)n1,6.83134
CC(CO)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3[nH]2)n1,10.183758700008218
CC(O)(c1ccc(C(=O)Nc2cc(-c3cccc(CO)c3)n3nccc3n2)cc1)C(F)(F)F,7.0
CC(O)=c1c(=O)nc2c(C)ccc3c2=c1c1ccccc1c3=O,7.455931955649724
CC(O)=c1c(=O)nc2cccc3c2=c1c1ccccc1c3=O,7.823908740944319
CC(c1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cc1)N1CCOCC1,8.0
CC(c1ccc(N2CCOCC2)cc1)N1CCN(c2cccc(-c3nncn3C(C)C)n2)C1=O,7.0
CC(n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)cc3)C2=O)n1)C(F)(F)F,7.0
CC(n1cnnc1-c1cccc(NC(=O)Nc2ccccn2)n1)C(F)(F)F,7.30103
CC(n1cnnc1-c1cccc(NC(=O)c2cccc3c2OCCN3C)n1)C(F)(F)F,10.441530176724623
CC(n1cnnc1-c1cccc(NC(=O)c2cccc3cccnc23)n1)C(F)(F)F,10.920818753952375
CC(n1cnnc1-c1cccc(NC(=O)c2cccc3nccnc23)n1)C(F)(F)F,10.91195437047216
CC(n1cnnc1-c1cccc(NC(=O)c2cccn(C)c2=O)n1)C(F)(F)F,10.09241043493029
CC(n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCCC3)cn2)cs1)C(F)(F)F,10.153267319995248
CC1(C#N)CN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1,8.72125
CC1(C)COc2c(NC(=O)c3cc(-n4cnc(C5CC5)c4)c(N4CCOCC4)cn3)cccc2-c2nncn21,8.25181
CC1(C)COc2c(NC(=O)c3cc(-n4cnc(C5CC5)c4)c(N4CCOCC4)cn3)cccc2-c2nnnn21,9.30103
CC1(COc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4CCCC5)n3)cc2-n2cnc(C3CC3)c2)COC1,8.14267
CC1(O)CCN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)CC1,6.69897
CC1(O)CCN(c2cnc(C(=O)Nc3cccc4c3OCCn3nnnc3-4)cc2-n2cnc(C3CC3)c2)C1,8.56864
CC1(O)CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,8.60103
CC1(O)CN(c2cnc(C(=O)Nc3cccc4c3OCCn3nnnc3-4)cc2-n2cnc(C3CC3)c2)C1,8.58503
CC1(O)CN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1,8.517763333333333
CC1(n2cnnc2-c2cccc(NC(=O)Nc3cc(C(=O)N4CCCCC4)ccn3)n2)CC1,7.30103
CC1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,10.760716752203077
CC1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,9.819643312462388
CC1CCCOc2ncccc2C(=O)N=C2C=CC=C(N2)c2nncn21,7.0
CC1CCCOc2nn(C)cc2C(=O)Nc2cccc(n2)-c2nncn21,10.831170554486928
CC1CCCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2O1,9.398096139367663
CC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)CC1,7.76955
CC1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)Nc2cccc(n2)-c2nncn2C1,10.76435414447053
CC1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1,10.559593203859604
CC1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,10.244191989715432
CC1CCc2nnc(-c3cccc(N4Cc5ccccc5C4=O)n3)n21,6.69897
CC1CCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2OC1,10.17037476561367
CC1CN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cc2)C(=O)CO1,7.0
CC1CN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cc2)CCO1,7.0
CC1CN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)nc2)CC(C)O1,7.30103
CC1CN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)nc2)CCO1,7.30103
CC1COCC(=O)N1c1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cc1,7.0
CC1COCCN1c1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cc1,7.0
